species,locality
Canis_familiaris,Venezuelan_equine_encephalitis_virus
Canis_familiaris,Vesicular_stomatitis_Indiana_virus
Canis_familiaris,Wesselsbron_virus
Canis_latrans,Canine_adenovirus
Canis_latrans,Canine_coronavirus
Canis_latrans,Canine_distemper_virus
Canis_latrans,morbillivirus
Canis_latrans,parvoviruses
Canis_latrans,Rabies_virus
Canis_latrans,St._Louis_encephalitis_virus
Canis_latrans,Vesicular_stomatitis_New_Jersey_virus
Canis_latrans,West_Nile_virus
Canis_lupus,Canine_adenovirus
Canis_lupus,Canine_coronavirus
Canis_lupus,Canine_distemper_virus
Canis_lupus,Corona
Canis_lupus,Edge_Hill
Canis_lupus,morbillivirus
Canis_lupus,parvoviruses
Canis_lupus,Rabies_virus
Canis_lupus,West_Nile_virus
Canis_lupus_familiaris,Australian_bat_lyssavirus
Canis_lupus_familiaris,Bhanja_virus
Canis_lupus_familiaris,Borna_disease_virus
Canis_lupus_familiaris,Cache _Valley
Canis_lupus_familiaris,Cowpox_virus
Canis_lupus_familiaris,Everglades_virus
Canis_lupus_familiaris,Hepatitis_E_virus
Canis_lupus_familiaris,Influenza_A_virus
Canis_lupus_familiaris,La _crosse
Canis_lupus_familiaris,Louping_ill_virus
Canis_lupus_familiaris,Mokola_virus
Canis_lupus_familiaris,Orf_virus
Canis_lupus_familiaris,Rabies_virus
Canis_lupus_familiaris,Ross_River_virus
Canis_lupus_familiaris,Rotavirus_A
Canis_lupus_familiaris,Sandfly_fever_Sicilian_virus
Canis_lupus_familiaris,Severe_acute_respiratory_syndrome-related_coronavirus
Canis_lupus_familiaris,Tick-borne_encephalitis_virus
Canis_lupus_familiaris,TT
Canis_lupus_familiaris,Vesicular_stomatitis_Indiana_virus
Canis_lupus_familiaris,West_Nile_virus
Canis_lupus_familiaris,Zaire_ebolavirus
Canis_lupus_familiaris,Alphacoronavirus 1
Canis_lupus_familiaris,Canine_coronavirus
Canis_lupus_familiaris,Canine_distemper_virus
Canis_lupus_familiaris,Canine_distemper_virus
Canis_mesomelas,African_horse_sickness_virus
Canis_mesomelas,Bluetongue_virus
Canis_mesomelas,Canine_distemper_virus
Canis_mesomelas,Feline_panleukopenia_virus
Canis_mesomelas,Rabies_virus
Canis_simensis,Canine_adenovirus
Canis_simensis,Canine_distemper_virus
Canis_simensis,Feline_panleukopenia_virus
Canis_simensis,Rabies_virus
Capra_aegagrus,Bhanja_virus
Capra_aegagrus,Cache _Valley
Capra_aegagrus,Cetacean_morbillivirus_virus
Capra_aegagrus,Crimean-Congo_hemorrhagic_fever_virus
Capra_aegagrus,Dhori_virus
Capra_aegagrus,Eyach_virus
Capra_aegagrus,Foot-and-mouth_disease_virus
Capra_aegagrus,Igbo-ora
Capra_aegagrus,Kyasanur_Forest_disease_virus
Capra_aegagrus,Louping_ill_virus
Capra_aegagrus,Mokola_virus
Capra_aegagrus,Omsk_hemorrhagic_fever_virus
Capra_aegagrus,Orf_virus
Capra_aegagrus,Peste-des-petits-ruminants_virus
Capra_aegagrus,Rabies_virus
Capra_aegagrus,Rift_Valley_fever_virus
Capra_aegagrus,Ross_River_virus
Capra_aegagrus,Rotavirus_A
Capra_aegagrus,Sandfly_fever_Sicilian_virus
Capra_aegagrus,Tick-borne_encephalitis_virus
Capra_aegagrus,Vesicular_stomatitis_Indiana_virus
Capra_aegagrus,Wesselsbron_virus
Capra_aegagrus,Zika_virus
Capra_caucasica,Foot-and-mouth_disease_virus
Capra_cylindricornis,Foot-and-mouth_disease_virus
Capra_hircus,Akabane_virus
Capra_hircus,Bhanja_virus
Capra_hircus,Bluetongue_virus
Capra_hircus,Border_disease_virus
Capra_hircus,Borna_disease_virus
Capra_hircus,Bovine_herpesvirus_1
Capra_hircus,Bovine_herpesvirus_4
Capra_hircus,Bovine_parainfluenza_virus_3
Capra_hircus,Bovine_viral_diarrhea_virus_1
Capra_hircus,Bunyamwera_virus
Capra_hircus,Caprine_arthritis_encephalitis_virus
Capra_hircus,Caprine_herpesvirus_1
Capra_hircus,Crimean-Congo_hemorrhagic_fever_virus
Capra_hircus,Dugbe_virus
Capra_hircus,Epizootic_hemorrhagic_disease_virus
Capra_hircus,Foot-and-mouth_disease_virus
Capra_hircus,Goatpox_virus
Capra_hircus,Hepatitis_E_virus
Capra_hircus,Ife_virus
Capra_hircus,Jaagsiekte_sheep_retrovirus
Capra_hircus,Orf_virus
Capra_hircus,Orungo_virus
Capra_hircus,Ovine_herpesvirus_2
Capra_hircus,Palyam_virus
Capra_hircus,Peste-des-petits-ruminants_virus
Capra_hircus,Rabies_virus
Capra_hircus,Rift_Valley_fever_virus
Capra_hircus,Rinderpest_virus
Capra_hircus,Sepik_virus
Capra_hircus,Sheeppox_virus
Capra_hircus,Suid_herpesvirus_1
Capra_hircus,Trubanaman_virus
Capra_hircus,Wad_Medani_virus
Capra_hircus,Wesselsbron_virus
Capra_ibex,Bovine_herpesvirus_1
Capra_ibex,Cervid_herpesvirus_1
Capra_ibex,Contagious _ecthyma
Capra_ibex,Foot-and-mouth_disease_virus
Capra_ibex,Goat_adenovirus
Capra_ibex,Pestiviruses
Capra_ibex,Pox _virus
Capra_pyrenaica,Bluetongue_virus
Capra_pyrenaica,Contagious _ecthyma
Capreolus_capreolus,Bluetongue_virus
Capreolus_capreolus,Borna_disease_virus
Capreolus_capreolus,Bovine_herpesvirus_1
Capreolus_capreolus,Bovine_herpesvirus_2
Capreolus_capreolus,Bovine_herpesvirus_4
Capreolus_capreolus,Bovine_viral_diarrhea_virus_1
Capreolus_capreolus,Caprine_herpesvirus_1
Capreolus_capreolus,Cervid_herpesvirus_1
Capreolus_capreolus,Foot-and-mouth_disease_virus
Capreolus_capreolus,Hepatitis_E_virus
Capreolus_capreolus,Louping_ill_virus
Capreolus_capreolus,Ovine_herpesvirus_2
Capreolus_capreolus,Rabies_virus
Capreolus_capreolus,Tick-borne_encephalitis_virus
Capricornis_crispus,Bovine_viral_diarrhea_virus_1
Capricornis_crispus,Orf_virus
Caracal_caracal,Feline_calicivirus
Caracal_caracal,Feline_coronavirus
Caracal_caracal,Puma_lentivirus
Carollia_brevicauda,Dengue_virus
Carollia_brevicauda,Rio_Bravo_virus
Carollia_brevicauda,Venezuelan_equine_encephalitis_virus
Carollia_perspicillata,Bimiti_virus
Carollia_perspicillata,Catu_virus
Carollia_perspicillata,Dengue_virus
Carollia_perspicillata,Eastern_equine_encephalitis_virus
Carollia_perspicillata,Ilheus_virus
Carollia_perspicillata,Marituba_virus
Carollia_perspicillata,Mucambo_virus
Carollia_perspicillata,Rabies_virus
Carollia_perspicillata,Rio_Bravo_virus
Carollia_perspicillata,St._Louis_encephalitis_virus
Carollia_perspicillata,Tamana_bat_virus
Carollia_perspicillata,VEE _(IE)
Carollia_perspicillata,Venezuelan_equine_encephalitis_virus
Carollia_perspicillata,Vesicular_stomatitis_Indiana_virus
Carollia_perspicillata,Vesicular_stomatitis_New_Jersey_virus
Carollia_perspicillata,Yellow_fever_virus
Carollia_perspicillata,Juquitiba _virus
Carollia_perspicillata,Juquitiba _virus
Carollia_perspicillata,PREDICT_AdV-13
Carollia_perspicillata,PREDICT_AdV-16
Carollia_perspicillata,PREDICT_AdV-16
Carollia_perspicillata,PREDICT_CoV-1
Carollia_perspicillata,PREDICT_HantaV-1
Carollia_perspicillata,PREDICT_HantaV-1
Carollia_perspicillata,PREDICT_HantaV-1
Carollia_perspicillata,PREDICT_HV-40
Carollia_perspicillata,PREDICT_HV-40
Carollia_perspicillata,PREDICT_HV-61
Carollia_perspicillata,PREDICT_MAstV-9
Carollia_perspicillata,PREDICT_MAstV-9
Carollia_perspicillata,PREDICT_MAstV-9
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_perspicillata,Trinidad/1FY2BA/2007
Carollia_sowelli,PREDICT_CoV-1
Carollia_sowelli,PREDICT_CoV-1
Carollia_sowelli,PREDICT_CoV-1
Carollia_sowelli,PREDICT_CoV-1
Carollia_sowelli,PREDICT_CoV-1
Carollia_sowelli,PREDICT_CoV-1
Carollia_sowelli,PREDICT_HantaV-2
Carollia_sowelli,PREDICT_HantaV-2
Carollia_sowelli,PREDICT_HantaV-3
Carollia_sowelli,PREDICT_HV-40
Carollia_sowelli,PREDICT_HV-40
Carollia_subrufa,Agua _preta
Carollia_subrufa,Venezuelan_equine_encephalitis_virus
Castor_canadensis,Cowpox_virus
Castor_canadensis,Rabies_virus
Castor_fiber,Cowpox_virus
Catopuma_temminckii,Influenza_A_virus
Cavia_porcellus,Caviid_herpesvirus_1
Cavia_porcellus,Caviid_herpesvirus_2
Cavia_porcellus,Caviid_herpesvirus_3
Cavia_porcellus,Equid_herpesvirus_1
Cavia_porcellus,Guinea_pig_adenovirus
Cavia_porcellus,Guinea_pig_type-C_oncovirus
Cavia_porcellus,Murine_pneumonia_virus
Cavia_porcellus,Sendai_virus
Cavia_porcellus,Simian_virus_10
Cebuella_pygmaea,Lymphocytic_choriomeningitis_virus
Cebus_apella,Caraparu_virus
Cebus_apella,Filovirus
Cebus_apella,St._Louis_encephalitis_virus
Cebus_apella,Tacaiuma_virus
Cebus_apella,Torque_Teno_virus
Cebus_apella,Yellow_fever_virus
Cebus_apella,PREDICT_HV-72
Cebus_capucinus,Filovirus
Cebus_capucinus,Vesicular_stomatitis_Indiana_virus
Cephalophus_callipygus,Zaire_ebolavirus
Cephalophus_callipygus,PREDICT_Orbi-2
Cephalophus_callipygus,PREDICT_Orbi-2
Cephalophus_dorsalis,Bluetongue_virus
Cephalophus_dorsalis,Bovine_herpesvirus_1
Cephalophus_dorsalis,O'nyong-nyong_virus
Cephalophus_leucogaster,Bluetongue_virus
Cephalophus_leucogaster,Bovine_herpesvirus_1
Cephalophus_leucogaster,O'nyong-nyong_virus
Cephalophus_nigrifrons,Bluetongue_virus
Cephalophus_nigrifrons,Bovine_herpesvirus_1
Cephalophus_weynsi,Bluetongue_virus
Cephalophus_weynsi,Bovine_herpesvirus_1
Ceratotherium_simum,African_horse_sickness_virus
Ceratotherium_simum,Bluetongue_virus
Ceratotherium_simum,Bovine_viral_diarrhea_virus_1
Ceratotherium_simum,Crimean-Congo_hemorrhagic_fever_virus
Ceratotherium_simum,Rift_Valley_fever_virus
Cercocebus_agilis,Filovirus
Cercocebus_agilis,Primate_T-lymphotropic_virus_1
Cercocebus_agilis,Primate_T-lymphotropic_virus_3
Cercocebus_agilis,Simian_immunodeficiency_virus
Cercocebus_agilis,Cercopithicine Foamy virus
Cercocebus_agilis,Cercopithicine Foamy virus
Cercocebus_atys,Filovirus
Cercocebus_atys,Simian_foamy_virus
Cercocebus_atys,Simian_immunodeficiency_virus
Cercocebus_atys,West_Nile_virus
Cercocebus_chrysogaster,Filovirus
Cercocebus_chrysogaster,Simian_foamy_virus
Cercocebus_chrysogaster,Macacine herpesvirus 4/Africa
Cercocebus_galeritus,Filovirus
Cercocebus_galeritus,Simian_immunodeficiency_virus
Cercocebus_sanjei,Filovirus
Cercocebus_torquatus,Filovirus
Cercocebus_torquatus,Simian_foamy_virus
Cercopithecus_ascanius,Bwamba
Cercopithecus_ascanius,Chikungunya_virus
Cercopithecus_ascanius,Filovirus
Cercopithecus_ascanius,Hepatitis_B_virus
Cercopithecus_ascanius,Human_coronavirus_229E
Cercopithecus_ascanius,Human_parainfluenza_virus_1
Cercopithecus_ascanius,Human_parainfluenza_virus_2
Cercopithecus_ascanius,Human_parainfluenza_virus_3
Cercopithecus_ascanius,Influenza_A_virus
Cercopithecus_ascanius,Influenza_B_virus
Cercopithecus_ascanius,Monkeypox_virus
Cercopithecus_ascanius,Semliki_Forest_virus
Cercopithecus_ascanius,Simian _retrovirus _type _D
Cercopithecus_ascanius,Simian_hemorrhagic_fever_virus
Cercopithecus_ascanius,Uganda_S_virus
Cercopithecus_ascanius,Yellow_fever_virus
Cercopithecus_ascanius,Zika_virus
Cercopithecus_ascanius,Cercopithicine Foamy virus
Cercopithecus_ascanius,Cercopithicine Foamy virus
Cercopithecus_ascanius,Human Bocavirus-3
Cercopithecus_ascanius,Human Bocavirus-3
Cercopithecus_ascanius,Human Bocavirus-3
Cercopithecus_ascanius,Lophocebus aterrimus Lymphocryptovirus 1
Cercopithecus_ascanius,Macaque Foamy virus
Cercopithecus_ascanius,Monkeypox_virus
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Papiine Herpesvirus 1
Cercopithecus_ascanius,Pilocolobus badius Lymphocryptovirus 2
Cercopithecus_ascanius,PREDICT_HV-85
Cercopithecus_ascanius,PREDICT_HV-89
Cercopithecus_campbelli,Simian _retrovirus _type _D
Cercopithecus_campbelli,Simian_foamy_virus
Cercopithecus_cephus,Filovirus
Cercopithecus_cephus,Simian _retrovirus _type _D
Cercopithecus_cephus,Simian_foamy_virus
Cercopithecus_cephus,Simian_immunodeficiency_virus
Cercopithecus_cephus,Cercopithicine Foamy virus
Cercopithecus_cephus,Cercopithicine Foamy virus
Cercopithecus_cephus,Human Adenovirus F
Cercopithecus_cephus,Papiine Herpesvirus 1
Cercopithecus_cephus,PREDICT_HV-19
Cercopithecus_diana,Filovirus
Cercopithecus_diana,Simian _retrovirus _type _D
Cercopithecus_diana,Simian_foamy_virus
Cercopithecus_erythrotis,Riston _Ebola
Cercopithecus_erythrotis,Simian _retrovirus _type _D
Cercopithecus_erythrotis,Simian_foamy_virus
Cercopithecus_hamlyni,Simian _retrovirus _type _D
Cercopithecus_kandti,Cercopithicine Foamy virus
Cercopithecus_kandti,Cercopithicine Foamy virus
Cercopithecus_kandti,Papiine Herpesvirus 1
Cercopithecus_kandti,Papiine Herpesvirus 1
Cercopithecus_kandti,PREDICT_HV-27
Cercopithecus_kandti,PREDICT_Lenti-1
Cercopithecus_kandti,PREDICT_Lenti-2
Cercopithecus_kandti,PREDICT_Lenti-4
Cercopithecus_lhoesti,Filovirus
Cercopithecus_lhoesti,Simian _retrovirus _type _D
Cercopithecus_lhoesti,Simian_foamy_virus
Cercopithecus_mitis,Filovirus
Cercopithecus_mitis,Simian _retrovirus _type _D
Cercopithecus_mitis,Simian_foamy_virus
Cercopithecus_mitis,Simian_virus_10
Cercopithecus_mitis,Cercopithicine Foamy virus
Cercopithecus_mitis,Papiine Herpesvirus 1
Cercopithecus_mitis,Papiine Herpesvirus 1
Cercopithecus_mitis,PREDICT_Lenti-3
Cercopithecus_mitis,PREDICT_RbdV-30
Cercopithecus_mona,Bwamba
Cercopithecus_mona,Monkeypox_virus
Cercopithecus_mona,Primate_T-lymphotropic_virus_1
Cercopithecus_mona,Primate_T-lymphotropic_virus_3
Cercopithecus_mona,Simian _retrovirus _type _D
Cercopithecus_mona,Simian_foamy_virus
Cercopithecus_mona,Simian_immunodeficiency_virus
Cercopithecus_mona,Yellow_fever_virus
Cercopithecus_mona,Zika_virus
Cercopithecus_mona,Cercopithicine Foamy virus
Cercopithecus_mona,Papiine Herpesvirus 1
Cercopithecus_neglectus,Bwamba
Cercopithecus_neglectus,Filovirus
Cercopithecus_neglectus,Simian _retrovirus _type _D
Cercopithecus_neglectus,Simian_foamy_virus
Cercopithecus_neglectus,Simian_immunodeficiency_virus
Cercopithecus_neglectus,Zaire_ebolavirus
Cercopithecus_neglectus,Cercopithicine Foamy virus
Cercopithecus_neglectus,Macacine herpesvirus 4/Africa
Cercopithecus_neglectus,Papiine Herpesvirus 1
Cercopithecus_neglectus,Papiine Herpesvirus 1
Cercopithecus_neglectus,Papiine Herpesvirus 1
Cercopithecus_neglectus,Papiine Herpesvirus 1
Cercopithecus_neglectus,Papiine Herpesvirus 1
Cercopithecus_nictitans,Filovirus
Cercopithecus_nictitans,Primate_T-lymphotropic_virus_1
Cercopithecus_nictitans,Primate_T-lymphotropic_virus_3
Cercopithecus_nictitans,Riston _Ebola
Cercopithecus_nictitans,Simian _retrovirus _type _D
Cercopithecus_nictitans,Simian_foamy_virus
Cercopithecus_nictitans,Simian_immunodeficiency_virus
Cercopithecus_nictitans,Cercopithicine Foamy virus
Cercopithecus_nictitans,Cercopithicine Foamy virus
Cercopithecus_nictitans,Macaque Foamy virus
Cercopithecus_nictitans,Papiine Herpesvirus 1
Cercopithecus_nictitans,PREDICT_EV-8
Cercopithecus_nictitans,PREDICT_EV-8
Cercopithecus_nictitans,PREDICT_EV-8
Cercopithecus_nictitans,PREDICT_EV-8
Cercopithecus_nictitans,PREDICT_EV-8
Cercopithecus_nictitans,PREDICT_EV-8
Cercopithecus_nictitans,PREDICT_EV-8
Cercopithecus_nictitans,PREDICT_HV-18
Cercopithecus_nictitans,PREDICT_HV-19
Cercopithecus_nictitans,PREDICT_HV-22
Cercopithecus_nictitans,PREDICT_HV-27
Cercopithecus_nictitans,Simian Adenovirus 18
Cercopithecus_nictitans,Simian Adenovirus 18
Cercopithecus_petaurista,Monkeypox_virus
Cercopithecus_pogonias,Semliki_Forest_virus
Cercopithecus_pogonias,Simian _retrovirus _type _D
Cercopithecus_pogonias,Simian_foamy_virus
Cercopithecus_pogonias,Cercopithicine Foamy virus
Cercopithecus_preussi,Papiine Herpesvirus 1
Cercopithecus_preussi,PREDICT_EV-8
Cercopithecus_preussi,PREDICT_EV-8
Cercopithecus_preussi,PREDICT_EV-8
Cercopithecus_preussi,PREDICT_EV-8
Cercopithecus_preussi,PREDICT_EV-8
Cercopithecus_preussi,PREDICT_EV-8
Cercopithecus_preussi,PREDICT_EV-8
Cercopithecus_preussi,PREDICT_EV-8
Cercopithecus_preussi,PREDICT_HV-142
Cercopithecus_preussi,PREDICT_HV-22
Cercopithecus_preussi,PREDICT_HV-22
Cercopithecus_preussi,PREDICT_HV-27
Cercopithecus_preussi,Simian Adenovirus 18
Cercopithecus_preussi,Simian Adenovirus 18
Cercopithecus_sclateri,Riston _Ebola
Cercopithecus_solatus,Simian _retrovirus _type _D
Cercopithecus_solatus,Simian_foamy_virus
Cercopithecus_wolfi,Human Bocavirus-2
Cercopithecus_wolfi,Human Bocavirus-3
Cercopithecus_wolfi,Macacine herpesvirus 4/Africa
Cercopithecus_wolfi,Papiine Herpesvirus 1
Cercopithecus_wolfi,Papiine Herpesvirus 1
Cercopithecus_wolfi,Papiine Herpesvirus 1
Cercopithecus_wolfi,Papiine Herpesvirus 1
Cercopithecus_wolfi,PREDICT_HV-128
Cerdocyon_thous,Canine_distemper_virus
Cervus_elaphus,Bluetongue_virus
Cervus_elaphus,Bovine_herpesvirus_1
Cervus_elaphus,Bovine_herpesvirus_2
Cervus_elaphus,Bovine_herpesvirus_4
Cervus_elaphus,Bovine_viral_diarrhea_virus_1
Cervus_elaphus,Caprine_herpesvirus_1
Cervus_elaphus,Cervid_herpesvirus_1
Cervus_elaphus,Deer_adenovirus
Cervus_elaphus,Epizootic_hemorrhagic_disease_virus
Cervus_elaphus,Eyach_virus
Cervus_elaphus,Foot-and-mouth_disease_virus
Cervus_elaphus,Louping_ill_virus
Cervus_elaphus,Ovine_herpesvirus_2
Cervus_elaphus,Parapoxvirus_of_red_deer_in_New_Zealand
Cervus_elaphus,Thiafora_virus
Cervus_elaphus,Vesicular_stomatitis_Indiana_virus
Cervus_nippon,Bluetongue_virus
Cervus_nippon,Bovine_viral_diarrhea_virus_1
Cervus_nippon,Epizootic_hemorrhagic_disease_virus
Cervus_nippon,Foot-and-mouth_disease_virus
Cervus_nippon,Hepatitis_E_virus
Chaerephon_plicatus,Issyk-Kul_virus
Chaerephon_plicatus,Kaeng_Khoi_virus
Chaerephon_plicatus,PREDICT_CoV-41
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-47
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-82
Chaerephon_plicatus,PREDICT_CoV-99
Chaerephon_plicatus,PREDICT_CoV-99
Chaerephon_plicatus,PREDICT_CoV-99
Chaerephon_plicatus,PREDICT_CoV-99
Chaerephon_plicatus,PREDICT_PMV-155
Chaerephon_plicatus,PREDICT_PMV-155
Chaerephon_plicatus,PREDICT_PMV-155
Chaerephon_plicatus,PREDICT_PMV-155
Chaerephon_plicatus,PREDICT_PMV-155
Chaerephon_plicatus,PREDICT_PMV-155
Chaerephon_plicatus,PREDICT_PMV-155
Chaerephon_plicatus,PREDICT_PMV-155
Chaerephon_plicatus,PREDICT_PMV-155
Chaerephon_pumilus,Bukalasa _bat
Chaerephon_pumilus,Bukalasa_bat_virus
Chaerephon_pumilus,Chikungunya_virus
Chaerephon_pumilus,Dakar_bat_virus
Chaerephon_pumilus,Entebbe_bat_virus
Chaerephon_pumilus,Riston _Ebola
Chaerephon_pumilus,Bombali Virus (BOMV)
Chaerephon_pumilus,Bombali Virus (BOMV)
Chaerephon_pumilus,Bombali Virus (BOMV)
Chaerephon_pumilus,Bombali Virus (BOMV)
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY22/2006
Chaerephon_pumilus,Chaerephon bat coronavirus/Kenya/KY41/2006
Chaerephon_pumilus,Eidolon bat coronavirus
Chaerephon_pumilus,Eidolon bat coronavirus
Chaerephon_pumilus,Eidolon bat coronavirus
Chaerephon_pumilus,PREDICT_AdV-37
Chaerephon_pumilus,PREDICT_PMV-24
Chaerephon_pumilus,PREDICT_PMV-24
Chaerephon_pumilus,PREDICT_PMV-24
Chaerephon_pumilus,PREDICT_PMV-24
Chaetodipus_hispidus,Sin_Nombre_virus
Chaetodipus_spinatus,Patois_virus
Chaetophractus_vellerosus,Human_picobirnavirus
